name,iata,icao,lat,lon,country,alt
Stevens Point Municipal Airport,STE,KSTE,44.545277,-89.53083,United States,1110
Stillwater Regional Airport,SWO,KSWO,36.15889,-97.085556,United States,986
Stockholm Arlanda Airport,ARN,ESSA,59.653545,17.939816,Sweden,137
Stockholm Bromma Airport,BMA,ESSB,59.35437,17.94165,Sweden,47
Stockholm Skavsta Airport,NYO,ESKN,58.788631,16.91218,Sweden,140
Stockholm Vasteras Hasslo Airport,VST,ESOW,59.589439,16.63361,Sweden,21
Stockton Metropolitan Airport,SCK,KSCK,37.894161,-121.237999,United States,33
Stokmarknes Skagen Airport,SKN,ENSK,68.580833,15.02611,Norway,11
Stony Rapids Airport,YSF,CYSF,59.25,-105.841003,Canada,805
Stord Sorstokken Airport,SRP,ENSO,59.79192,5.34085,Norway,160
Stornoway Airport,SYY,EGPO,58.215549,-6.33111,United Kingdom,26
Strasbourg Airport,SXB,LFST,48.54361,7.637222,France,505
Stratford Sikorsky Memorial Airport,BDR,KBDR,41.163471,-73.126099,United States,9
Straubing Wallmuehle Airport,RBM,EDMS,48.900833,12.516667,Germany,1047
Strezhevoy Airport,SWT,UNSS,60.7094,77.660004,Russia,164
Stronsay Airport,SOY,EGER,59.154053,-2.640495,United Kingdom,39
Stuart Witham Field Airport,SUA,KSUA,27.182892,-80.22168,United States,12
Sturgeon Bay Door County Cherryland Airport,SUE,KSUE,44.843887,-87.421387,United States,724
Stuttgart Airport,STR,EDDS,48.689869,9.221964,Germany,1276
Suai Airport,UAI,WPDB,-9.30331,125.287003,Timor-Leste (East Timor),96
Subic Bay International Airport,SFS,RPLB,14.79416,120.270836,Philippines,64
Suceava International Airport,SCV,LRSV,47.6875,26.35405,Romania,1375
Sucre Alcantari International Airport,SRE,SLAL,-19.246836,-65.149612,Bolivia,10210
Sudbury Airport,YSB,CYSB,46.625,-80.798798,Canada,1141
Sugar Land Regional Airport,SGR,KSGR,29.611597,-95.647827,United States,75
Sukhothai Airport,THS,VTPO,17.223057,99.82222,Thailand,177
Sukkur Airport,SKZ,OPSK,27.721979,68.791679,Pakistan,196
Sulaimaniyah International Airport,ISU,ORSU,35.560799,45.314716,Iraq,2492
Sumbawa Besar Airport,SWQ,WADS,-8.489621,117.41217,Indonesia,30
Sumburgh Airport,LSI,EGPB,59.87888,-1.29555,United Kingdom,20
Summer Beaver Airport,SUR,CJV7,52.715279,-88.547501,Canada,832
Sumter Airport,SUM,KSMS,33.993317,-80.361992,United States,179
Sun City Pilanesberg International Airport,NTY,FAPN,-25.333799,27.173349,South Africa,3412
Sundsvall Timra Airport,SDL,ESNN,62.528118,17.44392,Sweden,16
Sunshine Coast Airport,MCY,YBSU,-26.6033,153.091095,Australia,15
Suntar Airport,SUY,UENS,62.184723,117.636108,Russia,450
Superior Richard I Bong Airport,SUW,KSUW,46.691113,-92.103333,United States,674
Surabaya Juanda International Airport,SUB,WARR,-7.37983,112.786797,Indonesia,9
Surakarta Adisumarmo International Airport,SOC,WAHQ,-7.51608,110.756798,Indonesia,421
Surat Airport,STV,VASU,21.114059,72.741791,India,16
Surat Thani Airport,URT,VTSB,9.132603,99.135582,Thailand,20
Surgut International Airport,SGC,USRR,61.343689,73.40184,Russia,200
Surigao Airport,SUG,RPMS,9.760528,125.481812,Philippines,20
Surkhet Airport,SKH,VNSK,28.586,81.636002,Nepal,2400
Susanville Municipal Airport,SVE,KSVE,40.375557,-120.572777,United States,4149
Svea Airport,QES,ENSA,77.896942,16.725,Norway,32
Sveg Harjedalen Airport,EVG,ESND,62.04781,14.42295,Sweden,1178
Svolvaer Helle Airport,SVJ,ENSH,68.243332,14.66916,Norway,27
Swan Hill Airport,SWH,YSWH,-35.375801,143.533005,Australia,234
Swansea Airport,SWS,EGFH,51.605331,-4.06783,United Kingdom,299
Sydney J.A. Douglas McCurdy Airport,YQY,CYQY,46.161381,-60.047699,Canada,203
Sydney Kingsford Smith Airport,SYD,YSSY,-33.946098,151.1772,Australia,21
Syktyvkar Airport,SCW,UUYY,61.647049,50.845051,Russia,342
Sylhet Osmani International Airport,ZYL,VGSY,24.96324,91.866783,Bangladesh,50
Sylt Airport,GWT,EDXW,54.91325,8.340472,Germany,51
Syracuse Hancock International Airport,SYR,KSYR,43.111179,-76.1063,United States,421
Syros Island National Airport,JSY,LGSO,37.423611,24.950001,Greece,236
Szczecin Goleniow Airport,SZZ,EPSC,53.584728,14.9022,Poland,154
Szeged Airport,QZD,LHUD,46.250832,20.089167,Hungary,262
Taba International Airport,TCP,HETB,29.58777,34.778049,Egypt,2415
Tabarka Ain Draham Airport,TBJ,DTKA,36.98,8.876944,Tunisia,230
Tabas Airport,TCX,OIMT,33.667801,56.8927,Iran,2312
Tabatinga International Airport,TBT,SBTT,-4.25566,-69.935799,Brazil,279
Tablas Tugdan Airport,TBH,RPVU,12.31612,122.080559,Philippines,10
Tabora Airport,TBO,HTTB,-5.07638,32.833328,Tanzania,3868
Tabriz International Airport,TBZ,OITT,38.133881,46.235001,Iran,4459
Tabuk Regional Airport,TUU,OETB,28.36541,36.618881,Saudi Arabia,2551
Tacheng Airport,TCG,ZWTC,46.666668,83.333336,China,1929
Tachilek Airport,THL,VYTL,20.483829,99.935349,Myanmar (Burma),1280
Tacloban Daniel Z. Romualdez Airport,TAC,RPVA,11.22762,125.027702,Philippines,10
Tacna International Airport,TCQ,SPTN,-18.053301,-70.275803,Peru,1538
Tacoma Narrows Airport,TIW,KTIW,47.267632,-122.576477,United States,292
Tadoule Lake Airport,XTL,CYBQ,58.707954,-98.513443,Canada,882
Tahuna Naha Airport,NAH,WAMH,3.68321,125.528,Indonesia,16
Taichung Airport,RMQ,RCMQ,24.26466,120.620499,Taiwan,663
Taif Airport,TIF,OETF,21.48341,40.544331,Saudi Arabia,4848
Tainan Airport,TNN,RCNN,22.950359,120.205704,Taiwan,63
Taipei Songshan Airport,TSA,RCSS,25.069719,121.552498,Taiwan,18
Taitung Airport,TTT,RCFN,22.75498,121.101601,Taiwan,143
Taiwan Taoyuan International Airport,TPE,RCTP,25.07773,121.232803,Taiwan,106
Taiyuan Wusu International Airport,TYN,ZBYN,37.746891,112.628403,China,2575
Tajima Airport,TJH,RJBT,35.512798,134.787003,Japan,584
Takamatsu Airport,TAK,RJOT,34.214161,134.015503,Japan,607
Takaroa Airport,TKX,NTKR,-14.4558,-145.026001,French Polynesia,13
Takoradi Airport,TKD,DGTK,4.896056,-1.77475,Ghana,21
Talakan Airport,TLK,UECT,59.876389,111.044441,Russia,1329
Talara International Airport,TYL,SPYL,-4.57663,-81.254097,Peru,282
Taldykorgan Airport,TDK,UAAT,45.109287,78.441322,Kazakhstan,1918
Talladega Municipal Airport,ASN,KASN,33.57135,-86.052193,United States,504
Tallahassee International Airport,TLH,KTLH,30.396521,-84.350304,United States,83
Tallinn Lennart Meri Airport ,TLL,EETN,59.413311,24.83284,Estonia,131
Taloyoak Airport,YYH,CYYH,69.546661,-93.576599,Canada,92
Tamale Airport,TML,DGLE,9.557192,-0.86321,Ghana,553
Tamanrasset Aguenar Airport,TMR,DAAT,22.81146,5.451075,Algeria,4518
Tamarindo Airport,TNO,MRTM,10.316667,-85.816666,Costa Rica,43
Tambolaka Airport,TMC,WATK,-9.40971,119.2444,Indonesia,161
Tambor Airport,TMU,MRTR,9.733333,-85.01667,Costa Rica,33
Tambov Donskoye Airport,TBW,UUOT,52.806099,41.4828,Russia,413
Tamchy Issyk-Kul International Airport,IKU,UCFL,42.588055,76.713058,Kyrgyzstan,5423
Tame Gabriel Vargas Santos Airport,TME,SKTM,6.451036,-71.759903,Colombia,1050
Tampa Clearwater Air Park Airport,CLW,KCLW,27.9767,-82.758698,United States,71
Tampa Executive Airport,VDF,KVDF,28.010859,-82.342102,United States,17
Tampa International Airport,TPA,KTPA,27.97547,-82.533203,United States,26
Tampa Peter O'Knight Airport,TPF,KTPF,27.915571,-82.446686,United States,6
Tampere Pirkkala Airport,TMP,EFTP,61.415272,23.58777,Finland,390
Tampico International Airport,TAM,MMTM,22.29645,-97.865898,Mexico,80
Tamworth Airport,TMW,YSTW,-31.083799,150.846603,Australia,1334
Tan Tan Airport,TTA,GMAT,28.448191,-11.1613,Morocco,653
Tanahmerah Airport,TMH,WAKT,-6.1,140.300003,Indonesia,-1
Tanana Ralph M. Calhoun Memorial Airport,TAL,PATA,65.174393,-152.108994,United States,242
Tanegashima Airport,TNE,RJFG,30.605061,130.991196,Japan,768
Tanga Airport,TGT,HTTG,-5.09235,39.071152,Tanzania,129
Tangier Ibn Battouta Airport,TNG,GMTT,35.72691,-5.91688,Morocco,62
Tangshan Sannuhe Airport,TVS,ZBTS,39.718784,117.99791,China,34
Tanjung Manis Airport,TGC,WBTM,2.177778,111.201942,Malaysia,15
Tanjung Pandan Buluh Tumbang Airport,TJQ,WIKD,-2.74572,107.754898,Indonesia,164
Tanjung Pinang Raja Haji Fisabilillah Airport,TNJ,WIKN,0.922683,104.532303,Indonesia,52
Tanjung Selor Tanjung Harapan Airport,TJS,WAGD,2.836389,117.373596,Indonesia,10
Tanna Whitegrass Airport,TAH,NVVW,-19.458445,169.22821,Vanuatu,19
Taos Regional Airport,TSM,KSKX,36.458199,-105.671997,United States,7095
Tapachula International Airport,TAP,MMTP,14.79433,-92.370003,Mexico,97
Tarakan Juwata International Airport,TRK,WAQQ,3.326694,117.565498,Indonesia,20
Tarama Airport,TRA,RORT,24.6539,124.675003,Japan,36
Taranto Grottaglie Airport,TAR,LIBG,40.517509,17.40321,Italy,215
Tarapoto Airport,TPP,SPST,-6.50874,-76.373199,Peru,869
Tarawa Bonriki International Airport,TRW,NGTA,1.381636,173.147003,Kiribati,9
Taraz Airport,DMB,UADD,42.853611,71.303612,Kazakhstan,2184
Tarbes-Lourdes-Pyrenees Airport,LDE,LFBT,43.185551,-0.00277,France,1260
Taree Airport,TRO,YTRE,-31.879999,152.509995,Australia,38
Targu Mures International Airport,TGM,LRTM,46.467709,24.412519,Romania,965
Tarija Airport,TJA,SLTJ,-21.5557,-64.701302,Bolivia,6084
Tarinkot Airport,TII,OATN,32.866669,65.633331,Afghanistan,4429
Tarko-Sale Airport,TQL,USDS,64.921341,77.797356,Russia,80
Taroom Airport,XTO,YTAM,-25.801701,149.899994,Australia,240
Tartu Airport,TAY,EETU,58.307461,26.69042,Estonia,219
Tashkent International Airport,TAS,UTTT,41.257858,69.281181,Uzbekistan,1417
Tasikmalaya Cibeureum Airport,TSY,WICM,-7.3466,108.246002,Indonesia,1148
Tasiujaq Airport,YTQ,CYTQ,58.667778,-69.955833,Canada,121
Tatakoto Airport,TKV,NTGO,-17.3552,-138.445007,French Polynesia,12
Taupo Airport,TUO,NZAP,-38.7397,176.084396,New Zealand,1335
Tauranga Airport,TRG,NZTG,-37.672001,176.195999,New Zealand,13
Tawau Airport,TWU,WBKW,4.313369,118.121902,Malaysia,57
Tawi Tawi Sanga Sanga Airport,TWT,RPMN,5.044251,119.740982,Philippines,7
Tbilisi International Airport,TBS,UGTB,41.669159,44.95472,Georgia,1624
Teesside International Airport,MME,EGNV,54.509178,-1.4294,United Kingdom,120
Tefe Airport,TFF,SBTF,-3.38294,-64.723999,Brazil,184
Tegucigalpa Toncontin International Airport,TGU,MHTG,14.06088,-87.217102,Honduras,3294
Tehran Imam Khomeini International Airport,IKA,OIIE,35.416111,51.152222,Iran,3305
Tehran Mehrabad International Airport,THR,OIII,35.689159,51.313412,Iran,3962
Teixeira de Freitas Airport,TXF,SNTF,-17.524166,-39.669724,Brazil,344
Tekirdag Corlu Airport,TEQ,LTBU,41.138332,27.919167,Turkey,574
Tel Aviv Ben Gurion International Airport,TLV,LLBG,32.011379,34.886662,Israel,135
Telfer Airport,TEF,YTEF,-21.715,122.228996,Australia,970
Telluride Regional Airport,TEX,KTEX,37.953888,-107.908607,United States,9078
Temple Draughon-Miller Airport,TPL,KTPL,31.150278,-97.409164,United States,682
Temuco Airport,ZCO,SCQP,-38.930801,-72.653603,Chile,304
Tenerife North Airport,TFN,GCXO,28.482651,-16.341499,Spain,2073
Tenerife South Airport,TFS,GCTS,28.04447,-16.572399,Spain,209
Tengchong Tuofeng Airport,TCZ,ZPTC,24.939379,98.482025,China,6247
Tennant Creek Airport,TCA,YTNK,-19.634399,134.182999,Australia,1236
Tepic Amado Nervo International Airport,TPQ,MMEP,21.419451,-104.842003,Mexico,3020
Teresina Airport,THE,SBTE,-5.05994,-42.823399,Brazil,219
Termas de Rio Hondo Airport,RHD,SANH,-27.450001,-64.879997,Argentina,-1
Termez Airport,TMJ,UTST,37.280502,67.318954,Uzbekistan,1027
Ternate Babullah Airport,TTE,WAMT,0.831414,127.381401,Indonesia,49
Terrace Northwest Regional Airport,YXT,CYXT,54.468498,-128.576004,Canada,713
Terre Haute Regional Airport,HUF,KHUF,39.451462,-87.307503,United States,589
Teruel Airport,TEV,LETL,40.411945,-1.2175,Spain,3367
Tete Chingozi Airport,TET,FQTT,-16.104799,33.640179,Mozambique,525
Teterboro Airport,TEB,KTEB,40.850101,-74.060799,United States,9
Tetuan Sania Ramel Airport,TTU,GMTN,35.59433,-5.32001,Morocco,10
Texarkana Regional Airport,TXK,KTXK,33.45372,-93.990997,United States,390
Thandwe Airport,SNW,VYTD,18.46073,94.30011,Myanmar (Burma),20
The Dalles Columbia Gorge Regional Airport,DLS,KDLS,45.6185,-121.167,United States,247
The Granites Airport,GTS,YTGT,-20.548332,130.350006,Australia,1296
The Pas Airport,YQD,CYQD,53.971378,-101.091003,Canada,887
The Valley Clayton J. Lloyd International Airport,AXA,TQPF,18.20483,-63.055,Anguilla,128
Thermal Jacqueline Cochran Regional Airport,TRM,KTRM,33.626884,-116.155937,United States,-128
Thessaloniki International Airport,SKG,LGTS,40.519718,22.970949,Greece,22
Thief River Falls Regional Airport,TVF,KTVF,48.066113,-96.184998,United States,1116
Thimarafushi Airport,TMF,VRNT,2.212456,73.152817,Maldives,6
Thisted Airport,TED,EKTS,57.068802,8.705224,Denmark,23
Thomasville Regional Airport,TVI,KTVI,30.9025,-83.880554,United States,264
Thompson Airport,YTH,CYTH,55.801109,-97.864098,Canada,729
Thorshofn Airport,THO,BITN,66.21833,-15.3347,Iceland,64
Thunder Bay International Airport,YQT,CYQT,48.371941,-89.323799,Canada,653
Tianjin Binhai International Airport,TSN,ZBTJ,39.124352,117.3461,China,33
Tianshui Maijishan Airport,THQ,ZLTS,34.558334,105.861115,China,3579
Tifton Henry Tift Myers Airport,TMA,KTMA,31.433332,-83.48333,United States,355
Tiga Airport,TGJ,NWWA,-21.0961,167.803802,New Caledonia,128
Tijuana International Airport,TIJ,MMTJ,32.541061,-116.970001,Mexico,489
Tikehau Airport,TIH,NTGC,-15.1196,-148.229996,French Polynesia,6
Tiksi Airport,IKS,UEST,71.697701,128.903,Russia,26
Tillamook Airport,OTK,KTMK,45.418201,-123.814003,United States,36
Timaru Richard Pearse Airport,TIU,NZTU,-44.3027,171.225204,New Zealand,89
Timika Airport,TIM,WABP,-4.52827,136.887299,Indonesia,103
Timisoara Traian Vuia International Airport,TSR,LRTR,45.80986,21.33786,Romania,348
Timmins Airport,YTS,CYTS,48.569721,-81.376602,Canada,967
Tindouf Airport,TIN,DAOF,27.700371,-8.1671,Algeria,1453
Tirana International Airport,TIA,LATI,41.414742,19.72056,Albania,126
Tiree Airport,TRE,EGPU,56.499161,-6.86916,United Kingdom,38
Tiruchirappalli International Airport,TRZ,VOTR,10.76536,78.709717,India,288
Tirupati Airport,TIR,VOTP,13.63249,79.543251,India,350
Titusville Space Coast Regional Airport,TIX,KTIX,28.512222,-80.799446,United States,34
Tivat Airport,TIV,LYTV,42.404659,18.72328,Montenegro,20
Tlemcen Zenata Airport,TLM,DAON,35.016659,-1.45,Algeria,814
Toamasina Airport,TMM,FMMT,-18.109501,49.392529,Madagascar,22
Tobruk Airport,TOB,HLGN,31.85,23.91,Libya,519
Toccoa Airport,TOC,KTOC,34.583332,-83.316666,United States,994
Tofino Long Beach Airport,YAZ,CYAZ,49.082218,-125.772003,Canada,80
Togiak Airport,TOG,PATG,59.049999,-160.389999,United States,-1
Tokat Airport,TJK,LTAW,40.30743,36.367409,Turkey,1831
Toksook Bay Airport,OOK,PAOO,60.541401,-165.087006,United States,59
Tokunoshima Airport,TKN,RJKN,27.83638,128.881195,Japan,17
Tokushima Airport,TKS,RJOS,34.132801,134.606598,Japan,26
Tokyo Haneda International Airport,HND,RJTT,35.55225,139.779602,Japan,21
Tokyo Narita International Airport,NRT,RJAA,35.764721,140.386307,Japan,135
Tolanaro Airport,FTU,FMSD,-25.038,46.956108,Madagascar,29
Toledo Airport,TOW,SBTD,-24.6863,-53.697498,Brazil,1843
Toledo Executive Airport,TDZ,KTDZ,41.564899,-83.4823,United States,623
Toledo Express Airport,TOL,KTOL,41.580002,-83.800003,United States,683
Toliara Airport,TLE,FMST,-23.383301,43.728451,Madagascar,29
Toluca International Airport,TLC,MMTO,19.33707,-99.566002,Mexico,8466
Toms River Ocean County Airport,MJX,KMJX,39.928093,-74.293053,United States,86
Tomsk Bogashevo Airport,TOF,UNTT,56.383331,85.21167,Russia,597
Tongatapu Fuaʻamotu International Airport,TBU,NFTF,-21.238001,-175.136993,Tonga,126
Tonghua Sanyuanpu Airport,TNH,ZYTN,42.253887,125.703331,China,1200
Tongliao Airport,TGO,ZBTL,43.55666,122.199699,China,144
Tongren Fenghuang Airport,TEN,ZUTR,27.883333,109.308891,China,-1
Tonopah Test Range Airport,XSD,KTNX,37.798801,-116.780998,United States,5549
Toowoomba Airport,TWB,YTWB,-27.542221,151.913895,Australia,2086
Toowoomba Brisbane West Wellcamp Airport,WTB,YBWW,-27.558332,151.793335,Australia,1509
Topeka Philip Billard Municipal Airport,TOP,KTOP,39.069721,-95.622498,United States,881
Topeka Regional Airport,FOE,KFOE,38.950939,-95.663597,United States,1078
Toronto Buttonville Municipal Airport,YKZ,CYKZ,43.862221,-79.370003,Canada,650
Toronto City Billy Bishop Airport,YTZ,CYTZ,43.627491,-79.396103,Canada,251
Toronto Pearson International Airport,YYZ,CYYZ,43.680634,-79.627007,Canada,569
Torrance Zamperini Field Airport,TOA,KTOA,33.803047,-118.338974,United States,94
Torreon Francisco Sarabia International Airport,TRC,MMTC,25.56827,-103.410004,Mexico,3688
Torsby Airport,TYF,ESST,60.157619,12.99126,Sweden,393
Tortuguero Airport,TTQ,MRBT,10.568889,-83.514999,Costa Rica,7
Totegegie Airport,GMR,NTGJ,-23.0833,-134.882996,French Polynesia,7
Tottori Airport,TTJ,RJOR,35.53006,134.166504,Japan,65
Touho Airport,TOU,NWWU,-20.790001,165.259399,New Caledonia,10
Toulon-Hyeres Airport,TLN,LFTH,43.09734,6.146031,France,7
Toulouse Blagnac Airport,TLS,LFBO,43.634998,1.367778,France,499
Tours Val de Loire Airport,TUF,LFOT,47.431938,0.723056,France,357
Toussus-Le-Noble Airport,TNF,LFPN,48.749748,2.111178,France,538
Townsville Airport,TSV,YBTL,-19.252501,146.765198,Australia,18
Toyama Airport,TOY,RJNT,36.648331,137.1875,Japan,95
Tozeur Nefta International Airport,TOE,DTTZ,33.93972,8.110556,Tunisia,287
Trabzon Airport,TZX,LTCG,40.995098,39.789719,Turkey,104
Trail Airport,YZZ,CAD4,49.066666,-117.599998,Canada,1420
Trang Airport,TST,VTST,7.508744,99.61657,Thailand,67
Trapani Birgi Airport,TPS,LICT,37.9114,12.48796,Italy,24
Trashigang Yongphulla Airport,YON,VQTY,27.25639,91.514442,Bhutan,9000
Trat Airport,TDX,VTBO,12.27457,102.318901,Thailand,105
Traverse City Cherry Capital Airport,TVC,KTVC,44.74139,-85.582222,United States,624
Treasure Cay Airport,TCB,MYAT,26.745331,-77.391197,Bahamas,8
Trelew Almirante Marco Andres Zar Airport,REL,SAVT,-43.210499,-65.270302,Argentina,141
Trenton Mercer Airport,TTN,KTTN,40.276691,-74.8134,United States,212
Trepell Airport,TQP,YTEE,-21.839603,140.893768,Australia,890
Tres Lagoas Airport,TJL,SBTG,-20.753641,-51.681252,Brazil,1071
Treviso Airport,TSF,LIPH,45.648399,12.19442,Italy,59
Trieste Friuli Venezia Giulia Airport,TRS,LIPQ,45.827499,13.47222,Italy,37
Trinidad Teniente Jorge Henrich Arauz Airport,TDD,SLTR,-14.8187,-64.917999,Bolivia,509
Tripoli International Airport,TIP,HLLT,32.66354,13.15901,Libya,263
Tripoli Mitiga International Airport,MJI,HLLM,32.889999,13.27,Libya,36
Trivandrum International Airport,TRV,VOTV,8.482122,76.920113,India,15
Trois-Rivieres Airport,YRQ,CYRQ,46.362202,-72.675591,Canada,197
Troll Airfield,QET,AT27,-71.957222,2.466667,Antarctica,4042
Trollhattan Vanersborg Airport,THN,ESGT,58.31805,12.345,Sweden,137
Tromso Airport,TOS,ENTC,69.683327,18.918909,Norway,31
Trondheim Vaernes Airport,TRD,ENVA,63.45755,10.92425,Norway,56
Troy Municipal Airport,TOI,KTOI,31.799999,-85.966667,United States,397
Truckee Tahoe Airport,TKF,KTRK,39.31789,-120.140503,United States,5896
Trujillo International Airport,TRU,SPRU,-8.08141,-79.108704,Peru,106
Truth or Consequences Municipal Airport,TCS,KTCS,33.236938,-107.271004,United States,4861
Tsaratanana Airport,TTS,FMNT,-16.75,47.617001,Madagascar,1073
Tsushima Airport,TSJ,RJDT,34.284882,129.330505,Japan,213
Tubuai Mataura Airport,TUB,NTAT,-23.365299,-149.524002,French Polynesia,7
Tucson International Airport,TUS,KTUS,32.116081,-110.941002,United States,2643
Tucson Marana Regional Airport,AVW,KAVQ,32.407604,-111.215614,United States,2028
Tucuman Airport,TUC,SANT,-26.840799,-65.104897,Argentina,1495
Tucupita San Rafael Airport,TUV,SVTC,9.088994,-62.094101,Venezuela,105
Tucurui Airport,TUR,SBTU,-3.786,-49.7202,Brazil,830
